Date;COF;Relative_stock;u;u2;Period
2024-05-15;141.43893432617188;1.008876237797799;0.008837075570628378;7.809390464099686e-05;Deal_pending
2024-05-16;138.20547485351562;0.9771388303506333;-0.023126538415539476;0.0005348367790854231;Deal_pending
2024-05-17;138.95016479492188;1.0053882810517858;0.005373816202623074;2.887790057957427e-05;Deal_pending
2024-05-20;137.7841339111328;0.991608279950513;-0.008427128764683642;7.101649921655844e-05;Deal_pending
2024-05-21;137.5881805419922;0.9985778234142183;-0.0014231888387510813;2.025466470745651e-06;Deal_pending
2024-05-22;136.61814880371094;0.992949745141915;-0.0070752253395878215;5.00588136059456e-05;Deal_pending
2024-05-23;134.71728515625;0.9860863021194055;-0.014011400705342087;0.00019631934972566073;Deal_pending
2024-05-24;134.84466552734375;1.0009455384358883;0.000945091696005731;8.931983138589891e-07;Deal_pending
2024-05-28;133.8647918701172;0.9927333153788879;-0.00729321558001164;5.319099349652452e-05;Deal_pending
2024-05-29;132.9143829345703;0.9929002322248481;-0.007125091057181262;5.07669225731244e-05;Deal_pending
2024-05-30;133.43368530273438;1.003907044194154;0.003899431519248771;1.5205566173310777e-05;Deal_pending
2024-05-31;134.8544464111328;1.0106476944346925;0.010591406938483459;0.00011217790093655555;Deal_pending
2024-06-03;134.354736328125;0.9962944485976803;-0.0037124339656394007;1.3782165949233087e-05;Deal_pending
2024-06-04;131.76797485351562;0.9807467786748365;-0.019440978450674253;0.00037795164311958066;Deal_pending
2024-06-05;132.74781799316406;1.007436125057987;0.007408613382704485;5.488755225438799e-05;Deal_pending
2024-06-06;133.61984252929688;1.0065690310343007;0.006547548976153507;4.287039759512884e-05;Deal_pending
2024-06-07;136.98069763183594;1.0251523653891612;0.02484125070333713;0.0006170877365060474;Deal_pending
2024-06-10;138.05850219726562;1.0078682951982514;0.007837501586933197;6.142643112518037e-05;Deal_pending
2024-06-11;132.41465759277344;0.9591199055859092;-0.04173918002099002;0.0017421591488246126;Deal_pending
2024-06-12;134.3351593017578;1.0145036942578567;0.014399521733836343;0.00020734622616322518;Deal_pending
2024-06-13;132.3656768798828;0.9853390398156975;-0.014769494175686267;0.00021813795820563057;Deal_pending
2024-06-14;131.0037078857422;0.989710557704649;-0.010342744555659335;0.00010697236494362082;Deal_pending
2024-06-17;134.3351593017578;1.025430207051248;0.02511223873134556;0.000630624534100092;Deal_pending
2024-06-18;134.5703125;1.0017504962919943;0.0017489659589947186;3.058881925722316e-06;Deal_pending
2024-06-20;135.34439086914062;1.0057522224238027;0.005735741563243743;3.289873128032178e-05;Deal_pending
2024-06-21;134.01177978515625;0.9901539245518285;-0.009894868593880845;9.79084244901695e-05;Deal_pending
2024-06-24;134.90342712402344;1.0066534997169403;0.006631462881744069;4.397629995194935e-05;Deal_pending
2024-06-25;132.14031982421875;0.9795178865451326;-0.020694780870821394;0.0004282739552913151;Deal_pending
2024-06-26;134.01177978515625;1.0141626716465273;0.01406331798907755;0.0001977769128619122;Deal_pending
2024-06-27;131.32704162597656;0.9799664017336104;-0.020236991850522863;0.00040953583915812877;Deal_pending
2024-06-28;135.6579132080078;1.032977759404386;0.03244565980348551;0.0010527208400835154;Deal_pending
2024-07-01;136.8826904296875;1.009028424459115;0.00898791189550652;8.078256024138762e-05;Deal_pending
2024-07-02;137.64698791503906;1.005583594850104;0.0055680643681720885;3.100334080810764e-05;Deal_pending
2024-07-03;135.62850952148438;0.9853358331763818;-0.014772748532211114;0.00021823409919594563;Deal_pending
2024-07-05;133.25732421875;0.9825170584628539;-0.017637573086284643;0.0003110839843740324;Deal_pending
2024-07-08;133.07113647460938;0.9986027954168208;-0.0013981815836551863;1.9549117408725248e-06;Deal_pending
2024-07-09;134.2273712158203;1.0086888469719468;0.008651316183924578;7.484527171423532e-05;Deal_pending
2024-07-10;133.85501098632812;0.9972258994114287;-0.0027779555366020297;7.71703696333787e-06;Deal_pending
2024-07-11;136.18702697753906;1.0174219550992314;0.017271932787639756;0.0002983196622207452;Deal_pending
2024-07-12;135.6187286376953;0.9958270743369889;-0.004181656614846134;1.7486252044486425e-05;Deal_pending
2024-07-15;141.6936798095703;1.044794338015837;0.043820060321514365;0.0019201976865811576;Deal_pending
2024-07-16;146.54385375976562;1.0342299949914049;0.033657183645270886;0.00113280601093149;Deal_pending
2024-07-17;146.4556884765625;0.9993983692871373;-0.0006018117652414303;3.621774007830064e-07;Deal_pending
2024-07-18;145.72079467773438;0.9949821423362075;-0.005030489385397269;2.530582345659459e-05;Deal_pending
2024-07-19;144.30003356933594;0.9902501141889839;-0.009797727166829213;9.59954576356232e-05;Deal_pending
2024-07-22;142.18359375;0.9853330607971135;-0.014775562175108567;0.00021831723759049902;Deal_pending
2024-07-23;142.56573486328125;1.002687659688453;0.0026840543895854754;7.204147966253059e-06;Deal_pending
2024-07-24;143.4573974609375;1.0062543962510442;0.006234918686229335;3.887421102389174e-05;Deal_pending
2024-07-25;145.10350036621094;1.0114745069575213;0.011409174102442824;0.00013016925369985203;Deal_pending
2024-07-26;146.347900390625;1.0085759476599356;0.008539383122454903;7.292106411206765e-05;Deal_pending
2024-07-29;146.053955078125;0.9979914620454724;-0.002010557771924766;4.042342554247079e-06;Deal_pending
2024-07-30;149.1796112060547;1.021400694875108;0.021174915547513412;0.00044837704844432523;Deal_pending
2024-07-31;148.34674072265625;0.9944169952135883;-0.0055986480089281355;3.134485952787498e-05;Deal_pending
2024-08-01;140.98818969726562;0.9503962743667694;-0.05087625045007491;0.0025883928598587477;Deal_pending
2024-08-02;133.37489318847656;0.9460004662437572;-0.055512217072285916;0.003081606244280592;Deal_pending
2024-08-05;128.76968383789062;0.965471692306601;-0.035138496749390444;0.0012347139538069227;Deal_pending
2024-08-06;130.99392700195312;1.0172730342870346;0.01712555132679231;0.0002932845082465979;Deal_pending
2024-08-07;129.6221466064453;0.9895279084542037;-0.010527309734728704;0.00011082425025091372;Deal_pending
2024-08-08;131.66018676757812;1.0157229317249363;0.015600606970379993;0.0002433789378442688;Deal_pending
2024-08-09;132.09130859375;1.003274504136417;0.0032691546225697443;1.0687371946269128e-05;Deal_pending
2024-08-12;130.03431701660156;0.9844275024674427;-0.015695022550502712;0.00024633373286078866;Deal_pending
2024-08-13;131.88462829589844;1.014229407449886;0.01412911966920698;0.00019963202262677157;Deal_pending
2024-08-14;133.80384826660156;1.0145522643199716;0.014447396275609172;0.0002087272591444858;Deal_pending
2024-08-15;134.945556640625;1.008532702077063;0.008496504338622427;7.219058597622972e-05;Deal_pending
2024-08-16;137.35684204101562;1.0178685794509867;0.01771081298812471;0.0003136728967003269;Deal_pending
2024-08-19;140.67364501953125;1.0241473444586415;0.023860407338880694;0.0005693190383773117;Deal_pending
2024-08-20;139.27606201171875;0.9900650686372813;-0.009984612117109808;9.9692479129136e-05;Deal_pending
2024-08-21;137.57337951660156;0.9877747656666662;-0.01230057719638333;0.0001513041993641856;Deal_pending
2024-08-22;137.2781219482422;0.997853817581593;-0.0021484887683829385;4.616003987867636e-06;Deal_pending
2024-08-23;140.28982543945312;1.0219386996884066;0.021701509247182123;0.0004709555036055312;Deal_pending
2024-08-26;140.27012634277344;0.9998595828555779;-0.00014042700383233282;1.971974340532602e-08;Deal_pending
2024-08-27;140.13235473632812;0.9990178122025167;-0.0009826704599873945;9.656412329318374e-07;Deal_pending
2024-08-28;141.8743896484375;1.0124313540251797;0.012354719206485714;0.000152639086671107;Deal_pending
2024-08-29;143.0751190185547;1.0084633271240326;0.008427713967145976;7.102636271202737e-05;Deal_pending
2024-08-30;144.61050415039062;1.010731321716649;0.010674149740635793;0.00011393747268551516;Deal_pending
2024-09-03;143.301513671875;0.9909481646149694;-0.009093052160456189;8.268359759277696e-05;Deal_pending
2024-09-04;141.5004119873047;0.9874313840906497;-0.012648269086182282;0.00015997871087647438;Deal_pending
2024-09-05;139.846923828125;0.9883146053360746;-0.011754205467695802;0.0001381613461768099;Deal_pending
2024-09-06;136.80569458007812;0.9782531559165033;-0.021986791812992474;0.0004834190142278729;Deal_pending
2024-09-09;140.348876953125;1.0258993778286978;0.025569669647458576;0.0006538080058801644;Deal_pending
2024-09-10;135.8116455078125;0.9676717652195543;-0.032862334725042484;0.0010799330435807331;Deal_pending
2024-09-11;134.30580139160156;0.9889122607227058;-0.011149666438722944;0.00012431506169478478;Deal_pending
2024-09-12;135.36871337890625;1.0079141182010858;0.007882965822098359;6.214115015237086e-05;Deal_pending
2024-09-13;136.7761688232422;1.010397198948005;0.010343519829403975;0.00010698840246127324;Deal_pending
2024-09-16;138.72491455078125;1.014247699320029;0.014147154745947303;0.0002001419874057793;Deal_pending
2024-09-17;142.78973388671875;1.0293012927713827;0.028880215521008046;0.0008340668485398741;Deal_pending
2024-09-18;143.13418579101562;1.0024123016054511;0.0024093966767049025;5.805192345716628e-06;Deal_pending
2024-09-19;150.6339111328125;1.0523964649000548;0.05106991109441246;0.002608135819191193;Deal_pending
2024-09-20;149.8760528564453;0.9949688734052786;-0.005043825322638068;2.5440173885285013e-05;Deal_pending
2024-09-23;148.86231994628906;0.9932361915673932;-0.006786786657015449;4.606047312784294e-05;Deal_pending
2024-09-24;145.02389526367188;0.9742149344172378;-0.02612332779778015;0.000682428255230273;Deal_pending
2024-09-25;144.01998901367188;0.9930776493889178;-0.006946421227890392;4.8252767875286256e-05;Deal_pending
2024-09-26;145.4470977783203;1.0099091020241153;0.009860328807180026;9.722608418570427e-05;Deal_pending
2024-09-27;146.73641967773438;1.00886454194761;0.008825482555007815;7.788914232874727e-05;Deal_pending
2024-09-30;147.36630249023438;1.004292614021;0.004283427034840551;1.8347747162802913e-05;Deal_pending
2024-10-01;144.48255920410156;0.9804314606704344;-0.019762538215914536;0.0003905579167354825;Deal_pending
2024-10-02;144.2069854736328;0.9980926851518496;-0.001909136089270693;3.6448006073557953e-06;Deal_pending
2024-10-03;142.90782165527344;0.9909909785986275;-0.009049848024939324;8.189974927449818e-05;Deal_pending
2024-10-04;151.0177459716797;1.0567493382970266;0.055197534296623496;0.003046767792426927;Deal_pending
2024-10-07;149.60047912597656;0.9906152297759172;-0.009429084651899507;8.890763737268685e-05;Deal_pending
2024-10-08;147.13995361328125;0.9835526896232509;-0.01658406900059292;0.0002750313446164271;Deal_pending
2024-10-09;149.40362548828125;1.0153844813690065;0.015267340145710366;0.00023309167512481943;Deal_pending
2024-10-10;148.74423217773438;0.9955864972594083;-0.004423270995889172;1.956532630307439e-05;Deal_pending
2024-10-11;153.22238159179688;1.030106373527893;0.029662072178819925;0.0008798385259415231;Deal_pending
2024-10-14;154.1376953125;1.005973759911536;0.005955987750422374;3.547379008318137e-05;Deal_pending
2024-10-15;154.25579833984375;1.0007662176802652;0.0007659242853584266;5.866400109018166e-07;Deal_pending
2024-10-16;155.5746612548828;1.0085498433720685;0.008513500465077158;7.247969016886898e-05;Deal_pending
2024-10-17;157.22813415527344;1.0106281632693495;0.010572081357297496;0.00011176890422531727;Deal_pending
2024-10-18;156.5194854736328;0.995492863376851;-0.004517324386705745;2.0406219614726436e-05;Deal_pending
2024-10-21;154.54122924804688;0.9873609587994768;-0.012719593336001518;0.00016178805463325422;Deal_pending
2024-10-22;153.55702209472656;0.993631426654821;-0.006388939222172598;4.08185443846154e-05;Deal_pending
2024-10-23;151.81495666503906;0.9886552538859938;-0.011409588627230089;0.00013017871264261817;Deal_pending
2024-10-24;150.84059143066406;0.9935818890590286;-0.006438795566643468;4.145808834902758e-05;Deal_pending
2024-10-25;158.72413635253906;1.0522640812204636;0.05094411058942381;0.002595302403747443;Deal_pending
2024-10-28;162.7593994140625;1.0254231218657306;0.0251053292313657;0.0006302775558152651;Deal_pending
2024-10-29;160.4169921875;0.9856081600510003;-0.014496406964630084;0.00021014581488417561;Deal_pending
2024-10-30;164.1373291015625;1.0231916635721112;0.02292682384128292;0.0005256392514492189;Deal_pending
2024-10-31;160.22012329101562;0.976134582961789;-0.024154809696442573;0.0005834548314713561;Deal_pending
2024-11-01;161.31260681152344;1.006818641117405;0.006795499321569366;4.617881102944971e-05;Deal_pending
2024-11-04;158.73397827148438;0.9840147116148714;-0.016114431213524787;0.0002596748933354219;Deal_pending
2024-11-05;163.42869567871094;1.0295760079747838;0.02914707475048402;0.0008495519665103031;Deal_pending
2024-11-06;187.9552764892578;1.1500751181344822;0.13982726035883375;0.01955166273945708;Deal_pending
2024-11-07;181.90237426757807;0.9677960505566031;-0.03273390547790486;0.00107150856783641;Deal_pending
2024-11-08;182.2862243652344;1.0021101983918677;0.0021079750504860045;4.4435588134714735e-06;Deal_pending
2024-11-11;187.2072906494141;1.026996369590275;0.026638395974520855;0.0007096041400953689;Deal_pending
2024-11-12;183.8412628173828;0.9820197823473933;-0.018143825873965767;0.00032919841734478964;Deal_pending
2024-11-13;182.6011657714844;0.9932545228046532;-0.0067683307567407355;4.581030123264262e-05;Deal_pending
2024-11-14;180.6954498291016;0.9895635061565394;-0.010491335951934458;0.00011006813005635249;Deal_pending
2024-11-15;182.8085174560547;1.0116940832154413;0.01162623585384474;0.00013516936012922492;Deal_pending
2024-11-18;180.5572204589844;0.9876849447257758;-0.012391513944401784;0.00015354961783430385;Deal_pending
2024-11-19;178.7206573486328;0.9898283596430928;-0.01022372498241377;0.00010452455251603144;Deal_pending
2024-11-20;178.41455078125;0.9982872345484625;-0.00171423391127447;2.938597902563368e-06;Deal_pending
2024-11-21;180.33999633789065;1.0107919760367605;0.010734158270042508;0.00011522215376632197;Deal_pending
2024-11-22;184.70431518554688;1.0242005042490911;0.023912312380785655;0.0005717986833962749;Deal_pending
2024-11-25;189.4735107421875;1.0258207045777445;0.025492979604146707;0.00064989200909744;Deal_pending
2024-11-26;189.03903198242188;0.997706915557411;-0.0022957175868376653;5.270319238515753e-06;Deal_pending
2024-11-27;188.88107299804688;0.9991644107424879;-0.000835938556809832;6.987932707613048e-07;Deal_pending
2024-11-29;189.59201049804688;1.0037639425100435;0.003756876603328282;1.411412181263545e-05;Deal_pending
2024-12-02;185.15855407714844;0.9766158056489194;-0.023661943122528666;0.0005598875523337816;Deal_pending
2024-12-03;184.70431518554688;0.9975467571894502;-0.002456256941299079;6.033198161679907e-06;Deal_pending
2024-12-04;183.1639862060547;0.9916605685257281;-0.008374399075244515;7.013055987145618e-05;Deal_pending
2024-12-05;183.2331085205078;1.0003773793958348;0.00037730820614040615;1.4236148242089122e-07;Deal_pending
2024-12-06;185.59300231933597;1.0128791887988082;0.012796957343757099;0.00016376211725793873;Deal_pending
2024-12-09;182.39382934570312;0.9827624267421017;-0.017387869894072108;0.00030233801945317917;Deal_pending
2024-12-10;181.61373901367188;0.9957230442782541;-0.0042861280593325815;1.837089374099808e-05;Deal_pending
2024-12-11;183.70704650878903;1.011526151636356;0.011460231603216846;0.00013133690839937015;Deal_pending
2024-12-12;182.4234161376953;0.9930126231111537;-0.007011902921938013;4.916678258668285e-05;Deal_pending
2024-12-13;182.2061767578125;0.9988091475070348;-0.0011915621212262443;1.419820288741187e-06;Deal_pending
2024-12-16;182.7789001464844;1.0031432709848973;0.0031383412363107884;9.849185715528729e-06;Deal_pending
2024-12-17;178.89837646484375;0.9787693017162775;-0.02145931108866183;0.00046050203239996455;Deal_pending
2024-12-18;172.24325561523438;0.9627994340635215;-0.03791016087613334;0.0014371802976543108;Deal_pending
2024-12-19;173.44789123535156;1.0069938042904167;0.006969461076402076;4.8573387695483584e-05;Deal_pending
2024-12-20;176.4002227783203;1.0170214323272615;0.016878190912471582;0.0002848733284778383;Deal_pending
2024-12-23;177.70361328125;1.007388825719158;0.007361662069321741;5.419406842289046e-05;Deal_pending
2024-12-24;179.82652282714844;1.0119463499177055;0.011875555544675747;0.00014102881949467887;Deal_pending
2024-12-26;180.0635223388672;1.0013179341289191;0.0013170664160436353;1.7346639442700262e-06;Deal_pending
2024-12-27;177.95046997070312;0.9882649614940474;-0.011804437538158078;0.00013934474559227554;Deal_pending
2024-12-30;175.6892852783203;0.9872931794293374;-0.012788242694746314;0.00016353915121973246;Deal_pending
2024-12-31;176.07440185546875;1.0021920322376994;0.002189633240180761;4.794493726504498e-06;Deal_pending
2025-01-02;176.45950317382812;1.002187151081027;0.002184762747897622;4.773188264601169e-06;Deal_pending
2025-01-03;178.15782165527344;1.0096244092888118;0.009578389700357008;9.174554925190521e-05;Deal_pending
2025-01-06;181.20892333984372;1.0171258362738294;0.016980842228107477;0.0002883490027758781;Deal_pending
2025-01-07;179.5994415283203;0.991118087443713;-0.00892159186846704;7.95948014674972e-05;Deal_pending
2025-01-08;177.87147521972656;0.9903787768275366;-0.009667806171212857;9.34664761641414e-05;Deal_pending
2025-01-10;173.08255004882812;0.9730764859009426;-0.027292591559866963;0.0007448855540537214;Deal_pending
2025-01-13;178.05908203125;1.028752361119119;0.02834676814052468;0.0008035392640126651;Deal_pending
2025-01-14;182.39382934570312;1.024344432561392;0.024052829984233227;0.000578538630250429;Deal_pending
2025-01-15;188.27874755859372;1.0322648975242277;0.031755317769267224;0.0010084002066271388;Deal_pending
2025-01-16;186.06695556640625;0.9882525668942048;-0.011816979394898262;0.0001396410020194501;Deal_pending
2025-01-17;188.56509399414065;1.013426018715305;0.013336688404748036;0.00017786725760534071;Deal_pending
2025-01-21;190.77688598632807;1.0117295939844313;0.01166133554096789;0.0001359867465990409;Deal_pending
2025-01-22;198.399658203125;1.0399564767890341;0.039178863036264035;0.0015349833088143363;Deal_pending
2025-01-23;201.46063232421875;1.0154283235607184;0.015310517135349515;0.00023441193495183114;Deal_pending
2025-01-24;200.9669342041016;0.9975494064799587;-0.0024536011389806023;6.020158549206909e-06;Deal_pending
2025-01-27;199.9597625732422;0.9949883714211587;-0.005024228905748814;2.5242876097361924e-05;Deal_pending
2025-01-28;200.5620880126953;1.0030122332198335;0.0030077055353638217;9.046292587458172e-06;Deal_pending
2025-01-29;201.34214782714844;1.0038893682359538;0.003881824198017134;1.5068559104311363e-05;Deal_pending
2025-01-30;202.04319763183597;1.003481883014824;0.003475835294397126;1.2081430993776756e-05;Deal_pending
2025-01-31;201.1446533203125;0.9955527118851049;-0.0044572067188677665;1.9866691734719963e-05;Deal_pending
2025-02-03;198.37991333007807;0.9862549665397682;-0.013840371052965072;0.0001915558708837535;Deal_pending
2025-02-04;197.5998687744141;0.996067925716017;-0.003939825212894262;1.5522222708157317e-05;Deal_pending
2025-02-05;201.2137756347656;1.0182890144753955;0.01812378203495892;0.0003284714752506997;Deal_pending
2025-02-06;204.03775024414065;1.014034698173454;0.013937123689501625;0.0001942434167364674;Deal_pending
2025-02-07;200.6509552001953;0.9834011351336069;-0.01673816971006193;0.00028016632524283466;Deal_pending
2025-02-10;196.2866058349609;0.9782490476515302;-0.021990991414675125;0.0004836037034003151;Deal_pending
2025-02-11;196.7704315185547;1.0024648940335774;0.0024618611650563445;6.060760396012582e-06;Deal_pending
2025-02-12;194.06494140625;0.9862505250843566;-0.01384487441727045;0.00019168054762998976;Deal_pending
2025-02-13;194.82525634765625;1.0039178376882336;0.003910182948994581;1.5289530694607958e-05;Deal_pending
2025-02-14;199.6141815185547;1.0245806178350554;0.024283375532655173;0.0005896823272599559;Deal_pending
2025-02-18;200.8422088623047;1.0061520045039278;0.0061331581798363;3.7615629258892915e-05;Deal_pending
2025-02-19;207.79443359375;1.0346153568556482;0.03402972175533902;0.0011580219627457939;Deal_pending
2025-02-20;203.38739013671875;0.9787913305433038;-0.02143680468281754;0.00045953659500926796;Deal_pending
2025-02-21;198.26730346679688;0.974825938488713;-0.025496348548668942;0.0006500637893152129;Deal_pending
2025-02-24;197.99002075195312;0.9986014702878623;-0.0013995085675609564;1.95862423067652e-06;Deal_pending
2025-02-25;192.0380401611328;0.9699379768322914;-0.030523150939056477;0.0009316627432484243;Deal_pending
2025-02-26;194.87042236328125;1.0147490684646223;0.014641358741496564;0.00021436938579719785;Deal_pending
2025-02-27;195.0783843994141;1.0010671811227727;0.001066612089803154;1.1376613501142515e-06;Deal_pending
2025-02-28;198.6139373779297;1.0181237556862104;0.01796147821132416;0.0003226146995358725;Deal_pending
2025-03-03;194.2861175537109;0.9782098885840844;-0.0220310219685761;0.0004853659289798827;Deal_pending
2025-03-04;183.1150054931641;0.9425017484460333;-0.05921750454653726;0.003506712844719161;Deal_pending
2025-03-05;184.1548614501953;1.0056787042341544;0.005662641176144513;3.206550508976732e-05;Deal_pending
2025-03-06;174.4296875;0.9471902404660357;-0.05425531846751786;0.0029436395820117848;Deal_pending
2025-03-07;171.49826049804688;0.9831942197227572;-0.016948599792795813;0.00028725503493635826;Deal_pending
2025-03-10;162.2880096435547;0.94629536866587;-0.05520052962991053;0.0030470984714226304;Deal_pending
